BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
14181,2306.98,2004-04-17,1959-12-04,M,50001-75000,M,1.0,0.0,Graduate Degree,Professional,True,1.0
14192,-22.01,2004-05-15,1962-05-26,S,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
14199,64.08,2002-02-17,1951-09-01,M,75001-100000,F,4.0,1.0,High School,Professional,False,2.0
14206,2408.0718,2003-01-26,1960-09-01,S,greater than 100000,M,1.0,1.0,Bachelors ,Management,False,2.0
14217,-2443.35,2001-08-10,1942-11-24,S,50001-75000,F,2.0,0.0,Graduate Degree,Management,False,1.0
14224,-30.0,2004-05-06,1947-05-14,S,50001-75000,M,2.0,1.0,Bachelors ,Management,True,1.0
14231,45.98,2003-10-20,1943-09-03,M,greater than 100000,M,2.0,3.0,Graduate Degree,Management,False,2.0
14242,2.7,2003-11-22,1967-07-10,S,25001-50000,M,0.0,0.0,Bachelors ,Professional,False,1.0
14249,1666.0,2004-06-22,1954-07-04,M,50001-75000,M,2.0,0.0,Partial High School,Skilled Manual,True,2.0
14256,754.545,2003-04-26,1958-07-11,M,25001-50000,M,1.0,0.0,Graduate Degree,Clerical,True,0.0
14267,94.07,2001-10-29,1957-11-16,S,75001-100000,F,2.0,0.0,High School,Professional,True,2.0
14274,-539.99,2003-11-01,1964-06-25,M,0-25000,F,5.0,2.0,Partial High School,Manual,True,1.0
14000,61.0,2004-06-23,1958-05-14,M,75001-100000,F,5.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14023,30.31,2004-06-19,1977-07-06,S,25001-50000,F,5.0,5.0,Partial College,Clerical,False,3.0
14025,2363.06,2003-12-18,1969-01-09,S,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14032,1114.48,2003-11-17,1940-04-21,M,0-25000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
14034,2332.98,2003-05-24,1949-07-01,M,50001-75000,M,4.0,1.0,Partial College,Professional,True,2.0
14057,-30.0,2004-07-15,1971-03-11,M,50001-75000,M,1.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14059,-29.51,2003-12-31,1975-01-06,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,4.0
14064,-24.99,2003-11-04,1966-03-01,M,greater than 100000,M,1.0,1.0,Graduate Degree,Management,True,4.0
14066,1685.99,2004-03-16,1961-05-27,S,25001-50000,M,4.0,2.0,High School,Skilled Manual,True,2.0
14089,93.47,2003-09-18,1970-05-18,S,75001-100000,M,0.0,0.0,Bachelors ,Professional,False,4.0
14091,-2.96,2004-05-09,1955-12-05,S,50001-75000,M,2.0,0.0,High School,Professional,True,2.0
14098,41.52,2003-11-17,1965-11-18,M,75001-100000,M,4.0,4.0,Partial College,Professional,True,3.0
14100,544.98,2003-08-21,1970-01-04,S,0-25000,F,1.0,1.0,High School,Manual,False,1.0
14123,2352.7,2002-03-13,1959-04-04,S,50001-75000,M,4.0,0.0,Graduate Degree,Skilled Manual,False,0.0
14125,54.48,2004-02-06,1965-04-08,M,50001-75000,F,3.0,3.0,Bachelors ,Professional,True,1.0
14132,-29.99,2004-03-06,1948-06-04,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
14134,2321.9618,2003-03-28,1964-04-03,S,0-25000,F,2.0,2.0,High School,Manual,True,2.0
14157,1.7,2004-02-17,1972-05-09,S,0-25000,M,0.0,0.0,Partial High School,Manual,True,2.0
14159,1692.0,2004-02-29,1969-03-03,S,25001-50000,F,0.0,0.0,Graduate Degree,Clerical,True,0.0
14164,1608.96,2003-04-15,1966-10-11,S,greater than 100000,M,0.0,0.0,Bachelors ,Management,False,2.0
14166,2.7,2003-08-31,1916-07-05,S,0-25000,M,4.0,0.0,Partial High School,Manual,False,2.0
14189,-742.35,2004-01-01,1949-01-22,S,0-25000,F,2.0,1.0,Partial High School,Clerical,True,2.0
14191,1070.5,2004-05-15,1967-09-11,M,0-25000,F,1.0,1.0,Partial College,Manual,True,1.0
14193,37.7,2004-06-17,1939-04-27,M,25001-50000,F,2.0,0.0,Partial College,Clerical,False,2.0
14198,-1283.28,2002-05-17,1964-05-12,M,greater than 100000,M,2.0,2.0,Bachelors ,Management,True,3.0
14200,150.93,2003-09-23,1966-01-26,S,50001-75000,F,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14223,543.99,2003-12-11,1953-11-22,M,25001-50000,M,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
14225,23.97,2004-02-28,1962-02-21,M,50001-75000,F,5.0,4.0,Bachelors ,Professional,True,2.0
14232,-1.01,2003-11-13,1947-01-03,M,greater than 100000,F,5.0,5.0,Partial College,Professional,True,4.0
14234,-69.99,2004-01-06,1960-12-12,M,50001-75000,F,5.0,4.0,Partial College,Skilled Manual,False,3.0
14257,69.99,2003-08-15,1951-10-24,M,25001-50000,F,3.0,0.0,High School,Skilled Manual,False,2.0
14259,2444.39,2001-11-22,1970-11-06,M,greater than 100000,F,0.0,5.0,Partial High School,Professional,True,4.0
14266,-21.98,2003-11-10,1942-11-24,M,greater than 100000,M,2.0,4.0,Graduate Degree,Management,False,2.0
14268,4724.06,2001-10-11,1959-07-17,M,greater than 100000,M,0.0,0.0,Graduate Degree,Management,True,2.0
14291,-3399.99,2001-12-30,1959-09-23,S,0-25000,M,2.0,0.0,Partial College,Manual,False,1.0
14293,22.7,2004-04-07,1972-02-23,S,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
14298,1.6,2003-09-26,1954-08-04,S,25001-50000,M,1.0,0.0,High School,Clerical,False,1.0
14300,541.03,2003-12-20,1968-01-09,S,25001-50000,M,4.0,4.0,High School,Skilled Manual,True,3.0
14011,-2443.35,2001-09-27,1968-08-02,M,50001-75000,F,2.0,2.0,Bachelors ,Professional,True,1.0
14012,-1120.94,2002-04-21,1972-11-08,S,greater than 100000,F,4.0,5.0,High School,Management,True,4.0
14026,1085.5,2003-11-12,1964-05-11,S,50001-75000,M,4.0,2.0,Bachelors ,Skilled Manual,True,2.0
14029,700.555,2003-01-13,1956-10-25,M,0-25000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
14030,81.67,2003-09-24,1974-05-04,M,25001-50000,M,0.0,0.0,High School,Professional,True,2.0
14043,1304.545,2003-06-08,1944-04-19,M,greater than 100000,F,4.0,4.0,Bachelors ,Management,True,3.0
14044,1.7,2003-11-10,1964-11-04,S,50001-75000,F,3.0,3.0,Bachelors ,Professional,True,2.0
14061,56.49,2002-07-15,1974-03-10,S,50001-75000,M,0.0,0.0,Partial College,Professional,True,2.0
14062,-30.0,2004-06-21,1956-03-27,S,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
14079,2380.07,2003-09-01,1975-03-02,S,25001-50000,F,0.0,0.0,Partial College,Clerical,False,1.0
14080,-1651.88,2002-08-23,1964-10-19,S,0-25000,F,4.0,3.0,Partial High School,Manual,True,2.0
14093,42.98,2004-03-06,1939-05-27,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
14094,27.7,2003-08-08,1957-04-23,M,50001-75000,M,2.0,0.0,High School,Professional,True,2.0
14111,-2049.0964,2003-02-18,1958-09-05,S,25001-50000,M,2.0,0.0,High School,Skilled Manual,False,2.0
14112,27.7,2004-06-07,1965-11-13,M,50001-75000,F,3.0,3.0,Bachelors ,Professional,True,1.0
14129,-0.01,2004-01-01,1945-02-20,M,0-25000,M,5.0,0.0,Partial High School,Clerical,False,4.0
14130,54.96,2003-08-02,1943-05-09,M,greater than 100000,M,1.0,3.0,Bachelors ,Management,True,4.0
14143,789.49,2004-03-10,1966-07-14,S,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
14144,30.99,2003-12-26,1965-07-13,S,25001-50000,M,2.0,2.0,Partial College,Clerical,False,1.0
14147,-1120.49,2003-07-31,1966-10-27,M,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14161,99.06,2003-11-21,1967-08-03,M,25001-50000,M,2.0,2.0,Bachelors ,Skilled Manual,True,1.0
14162,-2443.35,2003-10-21,1954-10-19,S,greater than 100000,F,2.0,5.0,Partial High School,Professional,False,2.0
14179,-539.99,2002-05-22,1952-11-17,M,25001-50000,F,3.0,0.0,High School,Skilled Manual,True,2.0
14180,-4.99,2004-04-14,1978-11-24,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14194,421.3936,2002-02-25,1970-09-05,S,25001-50000,M,0.0,0.0,Bachelors ,Clerical,True,0.0
14197,2314.68,2002-05-02,1944-11-01,M,50001-75000,M,4.0,0.0,Bachelors ,Management,False,2.0
14211,6.98,2003-12-03,1924-06-20,M,0-25000,M,4.0,0.0,Partial College,Manual,False,2.0
14212,2352.7,2004-05-05,1946-11-15,S,50001-75000,M,5.0,0.0,Bachelors ,Management,True,3.0
14229,-782.99,2003-01-24,1966-03-27,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
14230,-30.0,2004-03-23,1956-03-03,M,50001-75000,M,2.0,0.0,High School,Professional,True,2.0
14244,531.0,2004-05-22,1965-02-13,M,0-25000,F,2.0,2.0,High School,Manual,True,1.0
14247,2654.9636,2002-12-20,1964-06-01,S,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,1.0
14261,1676.0,2004-06-14,1975-07-16,S,25001-50000,F,0.0,0.0,High School,Skilled Manual,False,2.0
14262,-4.99,2003-10-21,1952-07-09,S,25001-50000,F,2.0,0.0,Partial College,Clerical,True,2.0
14279,19.2,2004-07-30,1941-08-25,M,25001-50000,F,4.0,0.0,Bachelors ,Management,True,2.0
14280,125.04,2003-08-24,1979-03-02,S,25001-50000,M,0.0,0.0,Partial High School,Clerical,False,2.0
14294,32.68,2003-12-31,1975-10-05,M,50001-75000,F,0.0,0.0,Bachelors ,Professional,True,4.0
14297,1514.495,2003-05-11,1962-02-03,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,0.0
14311,540.98,2004-01-31,1965-09-27,S,0-25000,F,2.0,2.0,High School,Manual,True,0.0
14165,2316.4675,2002-07-12,1968-09-14,M,75001-100000,M,0.0,0.0,Bachelors ,Management,False,1.0
14176,70.3936,2001-12-25,1967-02-21,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,False,1.0
14183,-49.0,2003-09-04,1958-04-27,S,75001-100000,M,4.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14190,559.19,2004-02-10,1963-08-04,S,25001-50000,F,3.0,3.0,Partial College,Clerical,True,0.0
12979,337.5,2002-12-07,1961-02-17,M,25001-50000,F,4.0,0.0,Graduate Degree,Clerical,True,0.0
12972,1.6,2003-12-08,1945-04-07,S,0-25000,M,5.0,0.0,Partial High School,Clerical,False,3.0
13047,2.7,2003-08-10,1957-09-22,M,50001-75000,F,2.0,0.0,Partial High School,Skilled Manual,True,2.0
13054,-3578.27,2002-02-20,1972-09-09,M,25001-50000,F,1.0,1.0,Graduate Degree,Skilled Manual,True,0.0
13061,5.0,2003-11-08,1957-11-09,M,25001-50000,F,2.0,0.0,High School,Skilled Manual,True,2.0
13111,1070.5,2004-01-22,1967-06-16,S,0-25000,M,3.0,3.0,Partial High School,Manual,True,1.0
13122,2.7,2003-11-05,1944-09-10,M,0-25000,F,5.0,0.0,High School,Skilled Manual,True,2.0
13129,1666.0,2003-11-23,1945-12-06,S,25001-50000,M,4.0,0.0,High School,Professional,True,2.0
13136,530.48,2004-02-11,1953-08-11,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
13140,-1120.49,2004-05-29,1948-05-04,M,50001-75000,M,2.0,1.0,Bachelors ,Management,True,0.0
13322,19.98,2003-09-07,1973-03-03,S,0-25000,M,0.0,0.0,Partial High School,Manual,False,2.0
13329,499.98,2003-07-19,1970-09-23,S,25001-50000,M,0.0,0.0,Bachelors ,Clerical,True,0.0
13390,-69.99,2003-11-22,1966-09-14,M,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
13529,45.48,2004-05-19,1946-04-03,M,25001-50000,M,2.0,1.0,High School,Professional,True,1.0
13597,-30.0,2004-01-29,1972-10-14,S,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
13747,-5.03,2003-10-11,1961-11-22,S,25001-50000,M,4.0,0.0,Graduate Degree,Clerical,True,0.0
13808,15.49,2004-02-17,1965-02-01,M,75001-100000,M,4.0,4.0,Partial College,Professional,True,3.0
13947,2424.95,2001-11-20,1963-05-17,S,50001-75000,F,3.0,2.0,Bachelors ,Professional,True,2.0
13740,61.0,2004-02-24,1976-07-07,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
14201,24.99,2004-02-14,1978-07-23,M,25001-50000,M,3.0,3.0,Partial College,Clerical,True,2.0
14208,29.98,2004-01-25,1965-06-27,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,2.0
14215,1095.5,2003-08-01,1958-09-05,S,50001-75000,M,3.0,2.0,Bachelors ,Professional,False,1.0
14226,-564.9925,2002-12-11,1970-12-17,S,25001-50000,F,0.0,0.0,Bachelors ,Clerical,True,0.0
14233,110.99,2003-10-21,1956-03-05,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
14240,505.0,2003-10-19,1968-11-08,M,50001-75000,F,2.0,2.0,Bachelors ,Professional,True,1.0
14251,-21.49,2003-08-28,1962-03-22,S,0-25000,M,1.0,0.0,Graduate Degree,Manual,True,0.0
14258,-2.29,2004-04-12,1945-11-21,S,0-25000,M,5.0,0.0,Partial High School,Clerical,False,4.0
14265,27.69,2004-01-17,1954-02-06,M,75001-100000,M,4.0,2.0,Partial College,Professional,True,1.0
14276,58.45,2003-10-10,1980-09-03,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
14283,35.98,2003-12-30,1959-01-23,M,50001-75000,M,5.0,4.0,Bachelors ,Professional,True,1.0
14290,2.7,2004-05-26,1950-11-06,M,25001-50000,M,2.0,1.0,Partial High School,Skilled Manual,True,2.0
14301,-20.01,2004-07-29,1957-02-26,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
14308,-3578.27,2002-01-06,1963-11-28,S,50001-75000,M,3.0,2.0,Graduate Degree,Professional,True,0.0
14315,-2363.42,2002-04-03,1950-10-04,M,25001-50000,M,2.0,1.0,Partial High School,Skilled Manual,True,3.0
14163,5.0,2003-08-01,1958-12-01,S,50001-75000,M,1.0,0.0,Bachelors ,Professional,True,1.0
14177,534.98,2003-09-03,1972-08-04,M,50001-75000,M,1.0,0.0,Graduate Degree,Professional,True,0.0
14178,-2071.4192,2003-03-25,1969-04-13,S,50001-75000,M,1.0,0.0,Graduate Degree,Professional,True,0.0
14195,-3038.28,2002-06-09,1980-05-12,M,0-25000,F,0.0,0.0,Partial College,Manual,False,1.0
14196,-1177.9492,2003-03-29,1939-09-22,M,50001-75000,M,5.0,0.0,Graduate Degree,Management,False,2.0
14210,29.99,2003-12-08,1956-09-21,S,0-25000,M,2.0,0.0,Partial College,Manual,True,0.0
14213,2339.07,2003-07-30,1955-02-27,M,75001-100000,M,2.0,1.0,High School,Professional,True,1.0
13074,5.0,2004-04-20,1947-05-04,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
13060,16.99,2004-02-09,1980-08-17,S,0-25000,M,0.0,0.0,Partial High School,Manual,False,2.0
13059,34.3,2003-10-28,1965-06-04,M,greater than 100000,F,2.0,2.0,Bachelors ,Management,True,4.0
13042,59.66,2003-08-16,1957-08-25,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,True,2.0
13041,-61.0,2004-06-17,1935-07-08,M,25001-50000,M,3.0,0.0,Partial College,Professional,False,2.0
13010,-2071.4192,2003-04-25,1958-03-07,S,25001-50000,F,2.0,0.0,High School,Skilled Manual,False,2.0
13009,-137.02,2004-05-27,1947-06-22,M,50001-75000,F,2.0,1.0,Partial College,Professional,True,1.0
12992,-792.3164,2003-02-15,1975-06-26,S,75001-100000,F,0.0,0.0,Bachelors ,Professional,True,2.0
12991,-61.0,2004-05-19,1966-07-16,M,50001-75000,F,0.0,0.0,Graduate Degree,Professional,True,0.0
12977,2349.08,2003-11-28,1965-09-17,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,0.0
12974,-2071.4192,2003-02-19,1971-09-22,M,50001-75000,M,1.0,0.0,Graduate Degree,Skilled Manual,True,0.0
13391,733.36,2003-12-15,1976-02-02,S,25001-50000,M,0.0,0.0,Partial College,Clerical,True,1.0
13392,25.47,2003-10-07,1951-02-10,S,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
13527,1.7,2003-12-12,1957-02-24,S,0-25000,M,2.0,0.0,Partial College,Manual,True,0.0
13742,328.34,2003-08-17,1977-08-14,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
13745,-1257.6264,2003-03-23,1962-06-20,M,50001-75000,F,1.0,0.0,Bachelors ,Professional,True,1.0
13809,4.0,2003-12-26,1952-06-11,M,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
13945,74.98,2004-01-09,1958-09-06,M,25001-50000,F,1.0,0.0,Bachelors ,Clerical,True,0.0
13946,-3578.27,2002-06-04,1979-03-28,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
14227,5.0,2004-04-06,1978-12-11,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14228,2291.48,2004-05-04,1963-05-08,S,50001-75000,F,4.0,2.0,Bachelors ,Professional,True,2.0
14245,-32.01,2004-03-09,1956-02-08,M,50001-75000,M,4.0,3.0,Partial College,Professional,True,0.0
14246,5.0,2004-05-10,1975-02-20,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14260,15.98,2004-06-02,1965-04-09,M,50001-75000,M,2.0,2.0,Bachelors ,Professional,True,1.0
14263,530.0,2002-06-10,1949-02-09,M,0-25000,M,2.0,1.0,High School,Skilled Manual,True,2.0
14264,-539.99,2004-06-25,1966-03-02,M,50001-75000,M,4.0,0.0,Graduate Degree,Professional,True,0.0
14277,2383.06,2004-02-08,1954-03-13,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
14278,-29.99,2003-09-11,1952-12-26,M,25001-50000,M,3.0,0.0,Partial College,Professional,True,2.0
14295,5833.5218,2003-02-13,1945-01-08,S,75001-100000,F,5.0,0.0,Partial College,Professional,False,2.0
14296,-21.49,2004-02-09,1967-01-15,S,25001-50000,F,1.0,1.0,Bachelors ,Clerical,False,0.0
14313,-1700.99,2004-06-22,1978-01-06,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14182,490.47,2003-10-25,1953-02-05,S,25001-50000,F,2.0,0.0,Partial College,Skilled Manual,True,2.0
14184,-48.52,2003-12-10,1945-08-15,M,25001-50000,M,5.0,0.0,High School,Professional,False,3.0
14207,32.69,2003-09-23,1941-06-06,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
14209,598.97,2003-04-27,1976-09-14,S,0-25000,F,0.0,0.0,High School,Manual,False,2.0
14214,2419.7425,2003-04-28,1964-04-11,S,0-25000,F,3.0,3.0,High School,Manual,True,0.0
14216,47.98,2003-09-17,1968-10-10,M,50001-75000,F,5.0,5.0,Bachelors ,Professional,True,4.0
14218,505.0,2004-05-13,1941-08-03,M,0-25000,F,1.0,0.0,Partial College,Manual,True,0.0
14241,-4.99,2004-07-27,1957-05-17,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,False,2.0
14243,-30.0,2004-04-24,1963-02-26,M,50001-75000,M,3.0,2.0,Graduate Degree,Professional,True,0.0
14248,-3.99,2003-08-23,1962-02-21,S,25001-50000,F,1.0,0.0,Partial College,Clerical,False,1.0
14250,31.69,2004-01-15,1961-01-05,S,0-25000,M,1.0,0.0,Bachelors ,Manual,False,0.0
14273,-4.99,2004-01-02,1975-11-13,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14009,1173.84,2002-02-24,1955-04-13,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
14007,5.0,2003-12-06,1960-04-24,M,25001-50000,M,4.0,2.0,High School,Skilled Manual,True,2.0
13984,-4.99,2003-12-16,1966-07-04,S,75001-100000,F,0.0,0.0,Bachelors ,Professional,False,1.0
13982,-10.01,2003-10-07,1948-05-13,M,25001-50000,F,2.0,1.0,High School,Professional,True,2.0
13980,-9.51,2004-05-30,1953-05-27,S,75001-100000,M,3.0,4.0,Bachelors ,Management,False,4.0
13975,-1673.86,2002-08-13,1963-05-26,S,25001-50000,F,2.0,2.0,Partial College,Clerical,True,2.0
13973,-24.99,2004-06-06,1941-03-14,S,25001-50000,M,4.0,0.0,Bachelors ,Management,False,2.0
13950,-25.0,2004-02-13,1951-03-14,M,50001-75000,F,2.0,1.0,Partial College,Professional,True,2.0
13948,738.35,2001-08-09,1948-02-24,M,0-25000,F,2.0,1.0,Partial High School,Clerical,True,2.0
13750,-2443.35,2002-03-25,1956-07-28,M,75001-100000,F,2.0,0.0,High School,Skilled Manual,True,2.0
13748,270.8936,2003-04-25,1957-03-12,S,0-25000,F,1.0,0.0,Partial College,Manual,True,0.0
13741,4692.07,2002-09-26,1944-06-09,M,greater than 100000,F,3.0,4.0,Bachelors ,Management,True,4.0
13739,-49.99,2004-06-11,1965-12-23,M,0-25000,F,2.0,2.0,High School,Manual,False,1.0
14275,2.7,2003-09-22,1974-05-11,M,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
14282,0.5,2004-05-24,1934-05-16,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
14284,30.49,2004-01-24,1956-05-21,M,50001-75000,M,2.0,0.0,High School,Professional,False,2.0
14307,1666.0,2003-12-01,1960-10-25,M,50001-75000,F,1.0,0.0,Partial College,Skilled Manual,True,1.0
14309,-69.99,2004-06-03,1973-04-17,M,25001-50000,F,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14316,2291.97,2004-04-01,1965-02-04,S,75001-100000,F,3.0,3.0,Bachelors ,Skilled Manual,True,3.0
14318,-32.6,2004-01-31,1943-09-25,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
14341,-26.0,2003-12-20,1967-07-09,M,75001-100000,F,4.0,4.0,Bachelors ,Professional,True,0.0
14343,-713.38,2002-10-14,1960-02-19,S,50001-75000,F,1.0,0.0,Partial College,Skilled Manual,True,1.0
14348,-539.99,2002-06-26,1980-05-18,S,0-25000,F,0.0,0.0,Partial College,Manual,False,1.0
14350,20.98,2004-02-02,1976-04-13,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
14373,32.69,2004-02-11,1972-09-06,M,0-25000,F,0.0,0.0,Partial High School,Manual,False,2.0
14375,-1700.99,2004-02-24,1963-12-01,M,25001-50000,M,1.0,0.0,Bachelors ,Skilled Manual,False,0.0
14382,-1322.86,2003-04-18,1946-10-12,M,25001-50000,F,2.0,0.0,Bachelors ,Management,True,2.0
14055,22.7,2003-11-24,1978-09-15,S,25001-50000,F,0.0,0.0,High School,Manual,False,1.0
14068,-1505.9492,2003-02-10,1962-09-18,M,25001-50000,F,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
14070,124.0704,2003-02-18,1957-02-19,S,75001-100000,F,2.0,0.0,High School,Professional,False,2.0
14085,543.99,2004-03-26,1968-05-13,S,50001-75000,F,2.0,2.0,Bachelors ,Professional,False,1.0
14087,-1.01,2004-05-21,1937-08-23,S,25001-50000,F,4.0,0.0,High School,Professional,True,2.0
14102,-19.01,2004-05-14,1953-03-12,M,25001-50000,F,2.0,0.0,Partial College,Skilled Manual,True,2.0
14104,-4.99,2003-10-02,1964-09-16,S,50001-75000,M,4.0,4.0,Bachelors ,Skilled Manual,True,2.0
14119,1246.54,2002-03-06,1961-01-07,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
14121,563.18,2004-01-19,1965-10-12,S,greater than 100000,M,3.0,2.0,Bachelors ,Management,True,4.0
14136,-2299.92,2002-05-04,1970-04-20,S,50001-75000,F,1.0,0.0,Graduate Degree,Professional,True,0.0
14138,60.98,2004-02-27,1935-09-03,M,0-25000,F,1.0,0.0,Graduate Degree,Clerical,True,0.0
14153,1551.99,2002-09-19,1947-04-19,M,50001-75000,M,4.0,1.0,Bachelors ,Management,True,1.0
14155,518.98,2004-04-25,1971-10-04,M,25001-50000,M,0.0,0.0,High School,Manual,False,1.0
14168,559.19,2003-09-16,1967-11-01,M,0-25000,F,1.0,1.0,Partial College,Manual,True,1.0
14170,109.97,2003-10-19,1968-10-05,S,75001-100000,M,4.0,4.0,Bachelors ,Management,False,2.0
14172,13.99,2004-03-30,1966-07-22,M,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14185,-2319.99,2002-04-27,1958-03-16,M,50001-75000,M,1.0,0.0,Bachelors ,Professional,True,1.0
14187,498.98,2004-02-02,1959-09-04,S,25001-50000,M,2.0,0.0,Partial College,Clerical,False,1.0
14202,254.8836,2002-11-28,1957-03-24,S,75001-100000,F,2.0,0.0,High School,Professional,False,2.0
14204,26.7,2004-06-05,1968-02-10,M,0-25000,M,2.0,2.0,High School,Manual,True,1.0
14219,87.17,2003-11-21,1970-03-22,M,75001-100000,F,4.0,4.0,Graduate Degree,Management,True,1.0
14221,562.69,2002-05-12,1963-04-11,S,0-25000,F,4.0,4.0,High School,Manual,True,0.0
14236,134.25,2004-01-11,1979-10-23,M,25001-50000,M,0.0,0.0,Partial High School,Clerical,False,2.0
14238,25.48,2003-11-24,1962-12-25,M,75001-100000,M,5.0,4.0,Partial College,Professional,True,4.0
14253,34.67,2004-01-02,1956-11-24,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
14255,-733.36,2004-03-04,1980-11-17,S,0-25000,F,0.0,0.0,Partial High School,Manual,False,2.0
14270,2375.0804,2002-10-18,1969-05-12,M,75001-100000,F,1.0,0.0,Graduate Degree,Management,False,0.0
14272,-4.99,2003-09-11,1958-12-23,M,75001-100000,M,5.0,4.0,Graduate Degree,Professional,True,0.0
14285,2289.99,2004-06-19,1952-11-10,M,50001-75000,F,5.0,2.0,Partial High School,Skilled Manual,True,2.0
14287,-10.51,2004-02-05,1954-02-12,M,75001-100000,M,3.0,2.0,Partial College,Professional,False,1.0
14289,-6.49,2003-11-03,1973-06-08,M,25001-50000,M,1.0,0.0,Graduate Degree,Skilled Manual,True,0.0
14353,155.045,2003-02-04,1955-10-25,S,75001-100000,F,2.0,0.0,Partial College,Skilled Manual,True,2.0
14355,-10.0,2003-10-12,1952-11-13,M,25001-50000,F,3.0,0.0,High School,Skilled Manual,True,2.0
14404,2284.99,2004-05-26,1963-10-16,M,75001-100000,M,0.0,2.0,Partial College,Professional,True,2.0
14406,-2319.99,2004-05-20,1947-05-09,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
14419,-3578.27,2001-08-15,1956-06-03,S,50001-75000,M,2.0,0.0,High School,Skilled Manual,False,2.0
14421,10.48,2004-06-06,1965-10-25,S,0-25000,M,4.0,3.0,Partial High School,Manual,True,2.0
14504,1537.0,2002-08-25,1948-08-10,M,75001-100000,M,4.0,1.0,Partial High School,Skilled Manual,False,4.0
14281,619.98,2003-10-10,1957-08-28,S,greater than 100000,F,4.0,3.0,Bachelors ,Management,False,3.0
14292,-34.99,2004-02-09,1961-02-19,M,0-25000,F,1.0,0.0,Graduate Degree,Clerical,True,0.0
14299,2349.08,2004-03-12,1969-05-08,M,50001-75000,F,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
